Province,Crime_Category,Year,Total_Crimes,Dacoity,Robbery,Murder,Speedy Trial,Riot,Woman & Child Repression,Kidnapping,Police Assault,Burglary,Theft,Other Cases,Arms Act,Explosive,Narcotics,Smuggling,Total,Total Cases
Free State,Burglary at non-residential premises,2022,5008.0,,,,,,,,,,,,,,,,,
Free State,Burglary at residential premises,2022,11659.0,,,,,,,,,,,,,,,,,
Free State,Theft of motor vehicle and motorcycle,2022,793.0,,,,,,,,,,,,,,,,,
Free State,Theft out of or from motor vehicle,2022,4147.0,,,,,,,,,,,,,,,,,
Free State,Stock-theft,2022,3024.0,,,,,,,,,,,,,,,,,
Free State,Property-related crime,2022,24631.0,,,,,,,,,,,,,,,,,
Free State,All theft not mentioned elsewhere,2022,16985.0,,,,,,,,,,,,,,,,,
Free State,Commercial crime,2022,4351.0,,,,,,,,,,,,,,,,,
Free State,Shoplifting,2022,2513.0,,,,,,,,,,,,,,,,,
Free State,Other serious crime,2022,23849.0,,,,,,,,,,,,,,,,,
Free State,Illegal possession of firearms and ammunition,2022,563.0,,,,,,,,,,,,,,,,,
Free State,Drug-related crime,2022,5607.0,,,,,,,,,,,,,,,,,
Free State,Driving under the influence of alcohol or drugs,2022,2468.0,,,,,,,,,,,,,,,,,
Free State,Sexual offences detected as a result of police action,2022,1184.0,,,,,,,,,,,,,,,,,
Free State,Crime detected as a result of police action,2022,9822.0,,,,,,,,,,,,,,,,,
Free State,Kidnapping,2022,538.0,,,,,,,,,,,,,,,,,
Gauteng,Murder,2022,6411.0,,,,,,,,,,,,,,,,,
Gauteng,Sexual offences,2022,10997.0,,,,,,,,,,,,,,,,,
Gauteng,Attempted murder,2022,6161.0,,,,,,,,,,,,,,,,,
Gauteng,Assault with the intent to inflict grievous bodily harm,2022,38031.0,,,,,,,,,,,,,,,,,
Gauteng,Common robbery,2022,15682.0,,,,,,,,,,,,,,,,,
Gauteng,Robbery with aggravating circumstances,2022,53633.0,,,,,,,,,,,,,,,,,
Gauteng,Contact crime (Crimes against the person),2022,181806.0,,,,,,,,,,,,,,,,,
Gauteng,Rape,2022,8708.0,,,,,,,,,,,,,,,,,
Gauteng,Sexual assault,2022,1863.0,,,,,,,,,,,,,,,,,
Gauteng,Attempted sexual offences,2022,273.0,,,,,,,,,,,,,,,,,
Gauteng,Contact sexual offences,2022,153.0,,,,,,,,,,,,,,,,,
Gauteng,Carjacking,2022,11248.0,,,,,,,,,,,,,,,,,
Gauteng,Robbery at residential premises,2022,7728.0,,,,,,,,,,,,,,,,,
Gauteng,Robbery at non-residential premises,2022,6312.0,,,,,,,,,,,,,,,,,
Gauteng,TRIO Crime,2022,25288.0,,,,,,,,,,,,,,,,,
Gauteng,Robbery of cash in transit,2022,88.0,,,,,,,,,,,,,,,,,
Gauteng,Bank robbery,2022,2.0,,,,,,,,,,,,,,,,,
Gauteng,Truck hijacking,2022,1219.0,,,,,,,,,,,,,,,,,
Gauteng,Arson,2022,440.0,,,,,,,,,,,,,,,,,
Gauteng,Malicious damage to property,2022,28767.0,,,,,,,,,,,,,,,,,
Gauteng,Contact-related crime,2022,29207.0,,,,,,,,,,,,,,,,,
Gauteng,Burglary at non-residential premises,2022,13599.0,,,,,,,,,,,,,,,,,
Gauteng,Burglary at residential premises,2022,35899.0,,,,,,,,,,,,,,,,,
Gauteng,Theft of motor vehicle and motorcycle,2022,19530.0,,,,,,,,,,,,,,,,,
Gauteng,Theft out of or from motor vehicle,2022,23931.0,,,,,,,,,,,,,,,,,
Gauteng,Stock-theft,2022,1112.0,,,,,,,,,,,,,,,,,
Gauteng,Property-related crime,2022,94071.0,,,,,,,,,,,,,,,,,
Gauteng,All theft not mentioned elsewhere,2022,75296.0,,,,,,,,,,,,,,,,,
Gauteng,Commercial crime,2022,37581.0,,,,,,,,,,,,,,,,,
Gauteng,Shoplifting,2022,15659.0,,,,,,,,,,,,,,,,,
Gauteng,17 Community reported serious crime,2022,433620.0,,,,,,,,,,,,,,,,,
Gauteng,Illegal possession of firearms and ammunition,2022,4273.0,,,,,,,,,,,,,,,,,
Gauteng,Drug-related crime,2022,34963.0,,,,,,,,,,,,,,,,,
Gauteng,Driving under the influence of alcohol or drugs,2022,18676.0,,,,,,,,,,,,,,,,,
Gauteng,Sexual offences detected as a result of police action,2022,1458.0,,,,,,,,,,,,,,,,,
Gauteng,Crime detected as a result of police action,2022,59370.0,,,,,,,,,,,,,,,,,
Gauteng,Kidnapping,2022,7822.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Sexual offences,2022,10106.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Attempted murder,2022,6307.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Assault with the intent to inflict grievous bodily harm,2022,26397.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Common assault,2022,25965.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Common robbery,2022,7562.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Robbery with aggravating circumstances,2022,26798.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Contact crime (Crimes against the person),2022,110082.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Rape,2022,8433.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Sexual assault,2022,1140.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Attempted sexual offences,2022,394.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Contact sexual offences,2022,139.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Carjacking,2022,3731.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Robbery at residential premises,2022,5991.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Robbery at non-residential premises,2022,3531.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Robbery of cash in transit,2022,33.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Bank robbery,2022,0.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Truck hijacking,2022,105.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Arson,2022,690.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Malicious damage to property,2022,14083.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Contact-related crime,2022,14773.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Burglary at non-residential premises,2022,8882.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Burglary at residential premises,2022,26578.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Theft of motor vehicle and motorcycle,2022,6343.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Theft out of or from motor vehicle,2022,11813.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Stock-theft,2022,5665.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Property-related crime,2022,59281.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,All theft not mentioned elsewhere,2022,37292.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Commercial crime,2022,18247.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Shoplifting,2022,8033.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Other serious crime,2022,63572.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,17 Community reported serious crime,2022,247708.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Illegal possession of firearms and ammunition,2022,3717.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Drug-related crime,2022,23045.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Sexual offences detected as a result of police action,2022,2694.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Crime detected as a result of police action,2022,32239.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Kidnapping,2022,3089.0,,,,,,,,,,,,,,,,,
Limpopo,Murder,2022,1013.0,,,,,,,,,,,,,,,,,
Limpopo,Sexual offences,2022,4689.0,,,,,,,,,,,,,,,,,
Limpopo,Attempted murder,2022,1068.0,,,,,,,,,,,,,,,,,
Limpopo,Assault with the intent to inflict grievous bodily harm,2022,13205.0,,,,,,,,,,,,,,,,,
Limpopo,Common assault,2022,10889.0,,,,,,,,,,,,,,,,,
Limpopo,Common robbery,2022,3232.0,,,,,,,,,,,,,,,,,
Limpopo,Robbery with aggravating circumstances,2022,8004.0,,,,,,,,,,,,,,,,,
Limpopo,Contact crime (Crimes against the person),2022,42100.0,,,,,,,,,,,,,,,,,
Limpopo,Rape,2022,4021.0,,,,,,,,,,,,,,,,,
Limpopo,Sexual assault,2022,391.0,,,,,,,,,,,,,,,,,
Limpopo,Attempted sexual offences,2022,229.0,,,,,,,,,,,,,,,,,
Limpopo,Contact sexual offences,2022,48.0,,,,,,,,,,,,,,,,,
Limpopo,Carjacking,2022,569.0,,,,,,,,,,,,,,,,,
Limpopo,Robbery at non-residential premises,2022,1943.0,,,,,,,,,,,,,,,,,
Limpopo,Robbery of cash in transit,2022,24.0,,,,,,,,,,,,,,,,,
Limpopo,Bank robbery,2022,0.0,,,,,,,,,,,,,,,,,
Limpopo,Truck hijacking,2022,38.0,,,,,,,,,,,,,,,,,
Limpopo,Arson,2022,344.0,,,,,,,,,,,,,,,,,
Limpopo,Malicious damage to property,2022,7808.0,,,,,,,,,,,,,,,,,
Limpopo,Contact-related crime,2022,8152.0,,,,,,,,,,,,,,,,,
Limpopo,Burglary at non-residential premises,2022,6007.0,,,,,,,,,,,,,,,,,
Limpopo,Burglary at residential premises,2022,11768.0,,,,,,,,,,,,,,,,,
Limpopo,Theft of motor vehicle and motorcycle,2022,777.0,,,,,,,,,,,,,,,,,
Limpopo,Theft out of or from motor vehicle,2022,3412.0,,,,,,,,,,,,,,,,,
Limpopo,Stock-theft,2022,2539.0,,,,,,,,,,,,,,,,,
Limpopo,Property-related crime,2022,24503.0,,,,,,,,,,,,,,,,,
Limpopo,All theft not mentioned elsewhere,2022,17452.0,,,,,,,,,,,,,,,,,
Limpopo,Commercial crime,2022,5853.0,,,,,,,,,,,,,,,,,
Limpopo,Shoplifting,2022,3350.0,,,,,,,,,,,,,,,,,
Limpopo,Other serious crime,2022,26655.0,,,,,,,,,,,,,,,,,
Limpopo,17 Community reported serious crime,2022,101410.0,,,,,,,,,,,,,,,,,
Limpopo,Illegal possession of firearms and ammunition,2022,636.0,,,,,,,,,,,,,,,,,
Limpopo,Drug-related crime,2022,6833.0,,,,,,,,,,,,,,,,,
Limpopo,Driving under the influence of alcohol or drugs,2022,1607.0,,,,,,,,,,,,,,,,,
Limpopo,Sexual offences detected as a result of police action,2022,2927.0,,,,,,,,,,,,,,,,,
Limpopo,Crime detected as a result of police action,2022,12003.0,,,,,,,,,,,,,,,,,
Limpopo,Kidnapping,2022,452.0,,,,,,,,,,,,,,,,,
Mpumalanga,Murder,2022,1344.0,,,,,,,,,,,,,,,,,
Mpumalanga,Sexual offences,2022,3294.0,,,,,,,,,,,,,,,,,
Mpumalanga,Attempted murder,2022,1417.0,,,,,,,,,,,,,,,,,
Mpumalanga,Assault with the intent to inflict grievous bodily harm,2022,10766.0,,,,,,,,,,,,,,,,,
Mpumalanga,Common assault,2022,8810.0,,,,,,,,,,,,,,,,,
Mpumalanga,Common robbery,2022,2007.0,,,,,,,,,,,,,,,,,
Mpumalanga,Robbery with aggravating circumstances,2022,8948.0,,,,,,,,,,,,,,,,,
Mpumalanga,Contact crime (Crimes against the person),2022,36586.0,,,,,,,,,,,,,,,,,
Mpumalanga,Rape,2022,2772.0,,,,,,,,,,,,,,,,,
Mpumalanga,Sexual assault,2022,374.0,,,,,,,,,,,,,,,,,
Mpumalanga,Attempted sexual offences,2022,103.0,,,,,,,,,,,,,,,,,
Mpumalanga,Contact sexual offences,2022,45.0,,,,,,,,,,,,,,,,,
Mpumalanga,Carjacking,2022,1271.0,,,,,,,,,,,,,,,,,
Mpumalanga,Robbery at residential premises,2022,1582.0,,,,,,,,,,,,,,,,,
Mpumalanga,Robbery at non-residential premises,2022,1947.0,,,,,,,,,,,,,,,,,
Mpumalanga,TRIO Crime,2022,4800.0,,,,,,,,,,,,,,,,,
Mpumalanga,Robbery of cash in transit,2022,21.0,,,,,,,,,,,,,,,,,
Mpumalanga,Truck hijacking,2022,229.0,,,,,,,,,,,,,,,,,
Mpumalanga,Arson,2022,270.0,,,,,,,,,,,,,,,,,
Mpumalanga,Contact-related crime,2022,6031.0,,,,,,,,,,,,,,,,,
Mpumalanga,Burglary at residential premises,2022,12285.0,,,,,,,,,,,,,,,,,
Mpumalanga,Theft of motor vehicle and motorcycle,2022,1484.0,,,,,,,,,,,,,,,,,
Mpumalanga,Theft out of or from motor vehicle,2022,4490.0,,,,,,,,,,,,,,,,,
Mpumalanga,Stock-theft,2022,2722.0,,,,,,,,,,,,,,,,,
Mpumalanga,Property-related crime,2022,26260.0,,,,,,,,,,,,,,,,,
Mpumalanga,All theft not mentioned elsewhere,2022,13682.0,,,,,,,,,,,,,,,,,
Mpumalanga,Commercial crime,2022,5990.0,,,,,,,,,,,,,,,,,
Mpumalanga,Shoplifting,2022,3048.0,,,,,,,,,,,,,,,,,
Mpumalanga,Other serious crime,2022,22720.0,,,,,,,,,,,,,,,,,
Mpumalanga,Illegal possession of firearms and ammunition,2022,814.0,,,,,,,,,,,,,,,,,
Mpumalanga,Drug-related crime,2022,5001.0,,,,,,,,,,,,,,,,,
Mpumalanga,Driving under the influence of alcohol or drugs,2022,1447.0,,,,,,,,,,,,,,,,,
Mpumalanga,Sexual offences detected as a result of police action,2022,7.0,,,,,,,,,,,,,,,,,
Mpumalanga,Crime detected as a result of police action,2022,7269.0,,,,,,,,,,,,,,,,,
Mpumalanga,Kidnapping,2022,979.0,,,,,,,,,,,,,,,,,
North West,Murder,2022,1108.0,,,,,,,,,,,,,,,,,
North West,Sexual offences,2022,3899.0,,,,,,,,,,,,,,,,,
North West,Attempted murder,2022,1039.0,,,,,,,,,,,,,,,,,
North West,Assault with the intent to inflict grievous bodily harm,2022,14377.0,,,,,,,,,,,,,,,,,
North West,Common assault,2022,10622.0,,,,,,,,,,,,,,,,,
North West,Common robbery,2022,2539.0,,,,,,,,,,,,,,,,,
North West,Robbery with aggravating circumstances,2022,7108.0,,,,,,,,,,,,,,,,,
North West,Contact crime (Crimes against the person),2022,40692.0,,,,,,,,,,,,,,,,,
North West,Rape,2022,3218.0,,,,,,,,,,,,,,,,,
North West,Sexual assault,2022,387.0,,,,,,,,,,,,,,,,,
North West,Attempted sexual offences,2022,245.0,,,,,,,,,,,,,,,,,
North West,Contact sexual offences,2022,49.0,,,,,,,,,,,,,,,,,
North West,Carjacking,2022,612.0,,,,,,,,,,,,,,,,,
North West,Robbery at residential premises,2022,1093.0,,,,,,,,,,,,,,,,,
North West,Robbery at non-residential premises,2022,1394.0,,,,,,,,,,,,,,,,,
North West,TRIO Crime,2022,3099.0,,,,,,,,,,,,,,,,,
North West,Bank robbery,2022,0.0,,,,,,,,,,,,,,,,,
North West,Truck hijacking,2022,67.0,,,,,,,,,,,,,,,,,
North West,Arson,2022,250.0,,,,,,,,,,,,,,,,,
North West,Malicious damage to property,2022,6903.0,,,,,,,,,,,,,,,,,
North West,Contact-related crime,2022,7153.0,,,,,,,,,,,,,,,,,
North West,Burglary at non-residential premises,2022,4996.0,,,,,,,,,,,,,,,,,
North West,Burglary at residential premises,2022,11850.0,,,,,,,,,,,,,,,,,
North West,Theft of motor vehicle and motorcycle,2022,1723.0,,,,,,,,,,,,,,,,,
North West,Theft out of or from motor vehicle,2022,4396.0,,,,,,,,,,,,,,,,,
North West,Stock-theft,2022,2955.0,,,,,,,,,,,,,,,,,
North West,Property-related crime,2022,25920.0,,,,,,,,,,,,,,,,,
North West,All theft not mentioned elsewhere,2022,16088.0,,,,,,,,,,,,,,,,,
North West,Commercial crime,2022,7110.0,,,,,,,,,,,,,,,,,
North West,Shoplifting,2022,1918.0,,,,,,,,,,,,,,,,,
North West,Other serious crime,2022,25116.0,,,,,,,,,,,,,,,,,
North West,17 Community reported serious crime,2022,98881.0,,,,,,,,,,,,,,,,,
North West,Illegal possession of firearms and ammunition,2022,742.0,,,,,,,,,,,,,,,,,
North West,Drug-related crime,2022,5896.0,,,,,,,,,,,,,,,,,
North West,Driving under the influence of alcohol or drugs,2022,2310.0,,,,,,,,,,,,,,,,,
North West,Sexual offences detected as a result of police action,2022,1257.0,,,,,,,,,,,,,,,,,
North West,Crime detected as a result of police action,2022,10205.0,,,,,,,,,,,,,,,,,
North West,Kidnapping,2022,628.0,,,,,,,,,,,,,,,,,
Northern Cape,Murder,2022,392.0,,,,,,,,,,,,,,,,,
Northern Cape,Sexual offences,2022,1535.0,,,,,,,,,,,,,,,,,
Northern Cape,Attempted murder,2022,1700.0,,,,,,,,,,,,,,,,,
Northern Cape,Assault with the intent to inflict grievous bodily harm,2022,6810.0,,,,,,,,,,,,,,,,,
Northern Cape,Common assault,2022,5761.0,,,,,,,,,,,,,,,,,
Northern Cape,Common robbery,2022,1107.0,,,,,,,,,,,,,,,,,
Northern Cape,Robbery with aggravating circumstances,2022,1569.0,,,,,,,,,,,,,,,,,
Northern Cape,Contact crime (Crimes against the person),2022,18874.0,,,,,,,,,,,,,,,,,
Northern Cape,Rape,2022,1099.0,,,,,,,,,,,,,,,,,
Northern Cape,Sexual assault,2022,253.0,,,,,,,,,,,,,,,,,
Northern Cape,Attempted sexual offences,2022,144.0,,,,,,,,,,,,,,,,,
Northern Cape,Contact sexual offences,2022,39.0,,,,,,,,,,,,,,,,,
Northern Cape,Carjacking,2022,38.0,,,,,,,,,,,,,,,,,
Northern Cape,Robbery at residential premises,2022,157.0,,,,,,,,,,,,,,,,,
Northern Cape,Robbery at non-residential premises,2022,269.0,,,,,,,,,,,,,,,,,
Northern Cape,TRIO Crime,2022,464.0,,,,,,,,,,,,,,,,,
Northern Cape,Robbery of cash in transit,2022,1.0,,,,,,,,,,,,,,,,,
Northern Cape,Bank robbery,2022,0.0,,,,,,,,,,,,,,,,,
Northern Cape,Truck hijacking,2022,2.0,,,,,,,,,,,,,,,,,
Northern Cape,Arson,2022,196.0,,,,,,,,,,,,,,,,,
Northern Cape,Malicious damage to property,2022,4077.0,,,,,,,,,,,,,,,,,
Northern Cape,Contact-related crime,2022,4273.0,,,,,,,,,,,,,,,,,
Northern Cape,Burglary at non-residential premises,2022,2759.0,,,,,,,,,,,,,,,,,
Northern Cape,Burglary at residential premises,2022,6363.0,,,,,,,,,,,,,,,,,
Northern Cape,Theft of motor vehicle and motorcycle,2022,162.0,,,,,,,,,,,,,,,,,
Northern Cape,Theft out of or from motor vehicle,2022,2227.0,,,,,,,,,,,,,,,,,
Northern Cape,Stock-theft,2022,987.0,,,,,,,,,,,,,,,,,
Northern Cape,Property-related crime,2022,12498.0,,,,,,,,,,,,,,,,,
Northern Cape,All theft not mentioned elsewhere,2022,8652.0,,,,,,,,,,,,,,,,,
Northern Cape,Commercial crime,2022,1872.0,,,,,,,,,,,,,,,,,
Northern Cape,Shoplifting,2022,1345.0,,,,,,,,,,,,,,,,,
Northern Cape,17 Community reported serious crime,2022,47514.0,,,,,,,,,,,,,,,,,
Northern Cape,Illegal possession of firearms and ammunition,2022,70.0,,,,,,,,,,,,,,,,,
Northern Cape,Drug-related crime,2022,2579.0,,,,,,,,,,,,,,,,,
Northern Cape,Driving under the influence of alcohol or drugs,2022,251.0,,,,,,,,,,,,,,,,,
Northern Cape,Sexual offences detected as a result of police action,2022,3.0,,,,,,,,,,,,,,,,,
Northern Cape,Crime detected as a result of police action,2022,2903.0,,,,,,,,,,,,,,,,,
Northern Cape,Kidnapping,2022,98.0,,,,,,,,,,,,,,,,,
Western Cape,Murder,2022,4150.0,,,,,,,,,,,,,,,,,
Western Cape,Sexual offences,2022,7294.0,,,,,,,,,,,,,,,,,
Western Cape,Attempted murder,2022,3594.0,,,,,,,,,,,,,,,,,
Western Cape,Assault with the intent to inflict grievous bodily harm,2022,23540.0,,,,,,,,,,,,,,,,,
Western Cape,Common assault,2022,41800.0,,,,,,,,,,,,,,,,,
Western Cape,Common robbery,2022,10080.0,,,,,,,,,,,,,,,,,
Western Cape,Robbery with aggravating circumstances,2022,22441.0,,,,,,,,,,,,,,,,,
Western Cape,Contact crime (Crimes against the person),2022,112899.0,,,,,,,,,,,,,,,,,
Western Cape,Rape,2022,5029.0,,,,,,,,,,,,,,,,,
Western Cape,Sexual assault,2022,1674.0,,,,,,,,,,,,,,,,,
Western Cape,Attempted sexual offences,2022,406.0,,,,,,,,,,,,,,,,,
Western Cape,Contact sexual offences,2022,185.0,,,,,,,,,,,,,,,,,
Western Cape,Carjacking,2022,3096.0,,,,,,,,,,,,,,,,,
Western Cape,Robbery at residential premises,2022,2368.0,,,,,,,,,,,,,,,,,
Western Cape,Robbery at non-residential premises,2022,1582.0,,,,,,,,,,,,,,,,,
Western Cape,Robbery of cash in transit,2022,11.0,,,,,,,,,,,,,,,,,
Western Cape,Bank robbery,2022,0.0,,,,,,,,,,,,,,,,,
Western Cape,Truck hijacking,2022,106.0,,,,,,,,,,,,,,,,,
Western Cape,Arson,2022,711.0,,,,,,,,,,,,,,,,,
Western Cape,Malicious damage to property,2022,27860.0,,,,,,,,,,,,,,,,,
Western Cape,Contact-related crime,2022,28571.0,,,,,,,,,,,,,,,,,
Western Cape,Burglary at non-residential premises,2022,8360.0,,,,,,,,,,,,,,,,,
Western Cape,Burglary at residential premises,2022,28175.0,,,,,,,,,,,,,,,,,
Western Cape,Theft of motor vehicle and motorcycle,2022,4956.0,,,,,,,,,,,,,,,,,
Western Cape,Theft out of or from motor vehicle,2022,24076.0,,,,,,,,,,,,,,,,,
Western Cape,Stock-theft,2022,690.0,,,,,,,,,,,,,,,,,
Western Cape,Property-related crime,2022,66257.0,,,,,,,,,,,,,,,,,
Western Cape,All theft not mentioned elsewhere,2022,64565.0,,,,,,,,,,,,,,,,,
Western Cape,Commercial crime,2022,21293.0,,,,,,,,,,,,,,,,,
Western Cape,Shoplifting,2022,10063.0,,,,,,,,,,,,,,,,,
Western Cape,Other serious crime,2022,95921.0,,,,,,,,,,,,,,,,,
Western Cape,17 Community reported serious crime,2022,303648.0,,,,,,,,,,,,,,,,,
Western Cape,Drug-related crime,2022,67063.0,,,,,,,,,,,,,,,,,
Western Cape,Driving under the influence of alcohol or drugs,2022,9256.0,,,,,,,,,,,,,,,,,
Western Cape,Sexual offences detected as a result of police action,2022,41.0,,,,,,,,,,,,,,,,,
Western Cape,Crime detected as a result of police action,2022,79156.0,,,,,,,,,,,,,,,,,
Western Cape,Kidnapping,2022,952.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Murder,2023,27621.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Sexual offences,2023,53285.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Attempted murder,2023,28451.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Assault with the intent to inflict grievous bodily harm,2023,179572.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Common assault,2023,190399.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Common robbery,2023,49056.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Robbery with aggravating circumstances,2023,150317.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Contact crime (Crimes against the person),2023,678701.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Rape,2023,42569.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Sexual assault,2023,7418.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Attempted sexual offences,2023,2558.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Contact sexual offences,2023,740.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Carjacking,2023,22735.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Robbery at residential premises,2023,23614.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Robbery at non-residential premises,2023,18592.0,,,,,,,,,,,,,,,,,
Republic of South Africa,TRIO Crime,2023,64941.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Robbery of cash in transit,2023,211.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Bank robbery,2023,3.0,,,,,,,,,,,,,,,,,
Eastern Cape,All theft not mentioned elsewhere,2023,4860.5,,,,,,,,,,,,,,,,,
Republic of South Africa,Arson,2023,3419.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Malicious damage to property,2023,112466.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Contact-related crime,2023,115885.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Burglary at non-residential premises,2023,58055.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Burglary at residential premises,2023,154041.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Theft of motor vehicle and motorcycle,2023,36695.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Theft out of or from motor vehicle,2023,86639.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Stock-theft,2023,24935.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Property-related crime,2023,360365.0,,,,,,,,,,,,,,,,,
Republic of South Africa,All theft not mentioned elsewhere,2023,265290.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Commercial crime,2023,127510.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Shoplifting,2023,53117.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Other serious crime,2023,445917.0,,,,,,,,,,,,,,,,,
Republic of South Africa,17 Community reported serious crime,2023,1600868.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Illegal possession of firearms and ammunition,2023,15846.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Driving under the influence of alcohol or drugs,2023,58187.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Sexual offences detected as a result of police action,2023,10823.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Crime detected as a result of police action,2023,257855.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Kidnapping,2023,17061.0,,,,,,,,,,,,,,,,,
Eastern Cape,Murder,2023,5083.0,,,,,,,,,,,,,,,,,
Eastern Cape,Sexual offences,2023,8099.0,,,,,,,,,,,,,,,,,
Eastern Cape,Attempted murder,2023,2499.0,,,,,,,,,,,,,,,,,
Eastern Cape,Assault with the intent to inflict grievous bodily harm,2023,24844.0,,,,,,,,,,,,,,,,,
Eastern Cape,Common assault,2023,15041.0,,,,,,,,,,,,,,,,,
Eastern Cape,Common robbery,2023,3029.0,,,,,,,,,,,,,,,,,
Eastern Cape,Robbery with aggravating circumstances,2023,13235.0,,,,,,,,,,,,,,,,,
Eastern Cape,Contact crime (Crimes against the person),2023,71830.0,,,,,,,,,,,,,,,,,
Eastern Cape,Rape,2023,6787.0,,,,,,,,,,,,,,,,,
Eastern Cape,Sexual assault,2023,804.0,,,,,,,,,,,,,,,,,
Eastern Cape,Attempted sexual offences,2023,431.0,,,,,,,,,,,,,,,,,
Eastern Cape,Contact sexual offences,2023,77.0,,,,,,,,,,,,,,,,,
Eastern Cape,Carjacking,2023,1901.0,,,,,,,,,,,,,,,,,
Eastern Cape,Robbery at residential premises,2023,2221.0,,,,,,,,,,,,,,,,,
Eastern Cape,Robbery at non-residential premises,2023,2186.0,,,,,,,,,,,,,,,,,
Eastern Cape,TRIO Crime,2023,6308.0,,,,,,,,,,,,,,,,,
Eastern Cape,Robbery of cash in transit,2023,50.0,,,,,,,,,,,,,,,,,
